mean_ch0,std_ch0,slope_ch0,autocorr1_ch0,max_abs_ch0,cusum_range_ch0,mean_ch1,std_ch1,slope_ch1,autocorr1_ch1,max_abs_ch1,cusum_range_ch1,mean_nis,max_nis,corr_01,exceed_frac,label_index,label
2.029024706e-02,9.638324563e-01,3.210235944e-01,-1.393716284e-01,2.428108420e+00,8.189684789e-01,-8.314030763e-02,8.777223539e-01,-2.829605123e-01,-1.566895968e-01,2.418660953e+00,6.408020986e-01,1.706693539e+00,6.745347561e+00,4.357136691e-02,0.000000000e+00,0,none
-2.468442992e-02,1.075556208e+00,8.896623426e-01,2.157333413e-01,2.762362238e+00,2.147013340e+00,-1.149339008e-01,9.596978262e-01,6.081318420e-02,-9.892706307e-02,2.821073832e+00,9.061669894e-01,2.091660198e+00,8.074251145e+00,-5.924080232e-02,0.000000000e+00,0,none
-2.210948075e-01,9.736160308e-01,-6.734131268e-01,1.333362441e-01,3.358203515e+00,1.034611934e+00,-3.688997221e-01,1.059341652e+00,-1.490109727e+00,1.977844761e-01,2.927221189e+00,2.352653612e+00,2.255102830e+00,1.181283459e+01,1.090307620e-01,1.000000000e-02,7,actuator_runaway
-2.998831130e-01,1.011073799e+00,-9.545316834e-01,1.734195314e-01,3.358203515e+00,1.430850183e+00,-4.889820479e-01,1.085655295e+00,-1.643138273e+00,2.230327684e-01,2.948096994e+00,2.464327172e+00,2.529950971e+00,1.181283459e+01,9.699458462e-02,2.000000000e-02,7,actuator_runaway
-4.562451832e-01,1.074596689e+00,-1.239753318e+00,1.497347311e-01,3.728715730e+00,1.802569593e+00,-7.070018602e-01,1.046903827e+00,-1.230874690e+00,1.629023585e-01,3.519361479e+00,1.880302076e+00,2.958776966e+00,1.826528247e+01,9.718868848e-02,4.000000000e-02,7,actuator_runaway
-6.716635486e-01,1.107804853e+00,-1.361087266e+00,1.274568070e-01,3.728715730e+00,2.123643798e+00,-9.791392172e-01,9.437628126e-01,-6.497599977e-01,7.383611072e-02,3.519361479e+00,1.069688933e+00,3.527765368e+00,1.826528247e+01,1.303284154e-02,6.000000000e-02,7,actuator_runaway
5.691774037e-02,1.052290658e+00,-2.445171025e-01,-6.449175126e-02,3.364284263e+00,1.195161908e+00,2.205651218e-02,1.045231904e+00,1.773301049e-01,-3.821574653e-02,2.856583389e+00,1.165235451e+00,2.203551480e+00,1.235075780e+01,4.998103351e-02,2.000000000e-02,0,none
-4.596935952e-02,1.063811165e+00,-3.091203900e-02,-7.291449696e-02,2.731657501e+00,1.345964930e+00,-4.956141346e-02,9.801419398e-01,-2.576557450e-01,-1.087576764e-01,2.446597306e+00,7.160971583e-01,2.096941932e+00,1.007722840e+01,-6.651561491e-02,1.000000000e-02,0,none
1.082591980e-02,9.284809257e-01,-2.997270241e-01,2.543086661e-02,2.091464660e+00,1.282336006e+00,7.398439284e-02,9.671876219e-01,6.399186492e-01,-1.338532378e-01,2.568322734e+00,1.776676498e+00,1.803119616e+00,9.601506117e+00,2.688323766e-02,1.000000000e-02,0,none
3.865676125e-02,9.758722308e-01,-7.920821180e-02,4.828541995e-02,2.960995606e+00,1.331483014e+00,6.880102976e-02,9.894816119e-01,9.410904678e-01,-1.939362110e-01,2.568322734e+00,1.731367353e+00,1.937628398e+00,1.181354975e+01,-7.595078022e-02,2.000000000e-02,0,none
7.266836249e-02,9.738362176e-01,9.163443211e-02,9.711772978e-02,2.960995606e+00,1.409709697e+00,6.654560647e-02,1.058685896e+00,1.835045515e-01,-1.699279961e-01,2.769376169e+00,1.741065673e+00,2.078881814e+00,1.181354975e+01,-2.644437897e-02,2.000000000e-02,0,none
8.943895964e-03,9.438802933e-01,2.711235060e-01,1.959533340e-01,2.960995606e+00,1.263143424e+00,8.043830439e-02,1.088499013e+00,-2.235637936e-01,-1.983626313e-01,2.769376169e+00,1.681327072e+00,2.082290422e+00,1.181354975e+01,-2.386701157e-02,2.000000000e-02,0,none
-3.817577073e-02,9.245678288e-01,4.973284945e-01,-1.066163398e-01,2.193093921e+00,1.249260087e+00,4.090049906e-02,1.022576323e+00,-1.883118810e-01,3.914290712e-02,2.373652899e+00,1.012428997e+00,1.903618247e+00,8.710396211e+00,6.368490357e-02,0.000000000e+00,0,none
1.308912708e-02,9.476969844e-01,4.184307792e-02,-2.718132486e-01,2.658503945e+00,6.232101909e-01,-2.052124104e-01,1.072627577e+00,7.306433992e-02,-1.097233882e-01,4.327277941e+00,6.344013575e-01,2.090942952e+00,1.984023343e+01,1.122985741e-01,1.000000000e-02,0,none
-2.982097409e+00,1.775279799e+00,-4.687010502e+00,6.459030867e-01,6.644714004e+00,6.577678591e+00,4.997217992e+00,1.203406482e+00,-2.335051399e+00,3.557902463e-01,7.928197410e+00,3.165189468e+00,3.846489814e+01,7.036361605e+01,3.780473051e-01,1.000000000e+00,1,sensor_bias
-3.384398215e+00,1.583711920e+00,-3.756113771e+00,5.690610819e-01,6.644714004e+00,5.081512873e+00,4.783750287e+00,1.068771158e+00,-1.461129811e+00,1.985959699e-01,7.001567300e+00,2.403489392e+00,3.798883332e+01,7.036361605e+01,2.251078406e-01,1.000000000e+00,1,sensor_bias
-3.929198506e+00,1.284961212e+00,-2.404238802e+00,4.115891592e-01,6.689988626e+00,3.199534710e+00,4.589417694e+00,9.786223854e-01,-5.629085898e-01,4.413187199e-02,6.678678343e+00,1.435502759e+00,3.911018276e+01,7.036361605e+01,-6.402055846e-02,1.000000000e+00,1,sensor_bias
-4.382793207e+00,9.601546044e-01,-1.004533104e+00,1.217359605e-01,6.689988626e+00,1.714303627e+00,4.577712204e+00,9.248088638e-01,8.026984190e-01,-8.141233523e-02,6.964864759e+00,1.208468511e+00,4.194149362e+01,7.036361605e+01,-1.504277440e-01,1.000000000e+00,1,sensor_bias
1.721774115e-01,1.152153695e+00,-6.884369527e-01,8.130521551e-02,2.862661068e+00,1.358795243e+00,8.230224389e-02,1.043407406e+00,4.379665640e-01,1.636281777e-01,2.791786031e+00,1.180410205e+00,2.452575872e+00,1.124801904e+01,3.121791080e-02,1.000000000e-02,0,none
1.321066906e-01,1.034780046e+00,2.707941929e-01,-3.316667639e-02,2.318885813e+00,8.608541388e-01,1.479187539e-01,1.003734639e+00,3.174964298e-01,7.227817944e-02,2.556810412e+00,9.473147778e-01,2.117585105e+00,8.439920930e+00,-6.683137509e-02,0.000000000e+00,0,none
-2.305343318e-01,9.612863278e-01,-3.815337368e-01,-6.251098529e-02,2.581879525e+00,9.622383421e-01,5.425073065e-01,1.058095537e+00,1.340961828e+00,1.480297583e-01,3.886665627e+00,2.086505175e+00,2.391097825e+00,1.511400070e+01,4.809070480e-02,2.000000000e-02,2,sensor_drift
-2.469754247e-01,9.318450047e-01,-1.153905151e-01,-6.707004542e-02,2.581879525e+00,8.687898842e-01,7.577067775e-01,1.039918067e+00,1.322692376e+00,1.404280346e-01,3.886665627e+00,2.008486096e+00,2.584881120e+00,1.511400070e+01,7.460973041e-02,2.000000000e-02,2,sensor_drift
-2.934086618e-01,8.953059830e-01,2.799587426e-02,-5.145829241e-02,2.346510169e+00,8.177133233e-01,9.414415881e-01,1.059560151e+00,1.469778303e+00,1.717499295e-01,3.886665627e+00,2.145142894e+00,2.896641423e+00,1.511400070e+01,7.693175755e-02,2.000000000e-02,2,sensor_drift
-3.941172169e-01,8.906926514e-01,-5.283938569e-01,-1.349635056e-01,2.911513404e+00,1.097217369e+00,1.253824367e+00,1.044982039e+00,1.096936556e+00,7.118314035e-02,3.886665627e+00,1.897877531e+00,3.612724784e+00,1.511400070e+01,-3.683019872e-02,6.000000000e-02,2,sensor_drift
2.165983075e-02,9.810594673e-01,-9.114322739e-02,-3.352486280e-02,3.549104009e+00,9.815714284e-01,-3.258059224e-02,8.525947202e-01,-2.722591254e-01,-7.952524285e-02,2.418864575e+00,9.992376834e-01,1.690926079e+00,1.411908159e+01,1.192715542e-01,1.000000000e-02,0,none
8.341217529e-02,9.980551718e-01,8.793401198e-02,-1.463037985e-02,2.741932039e+00,1.221267953e+00,-9.421676512e-02,1.014612769e+00,-1.382444709e-01,-9.984970465e-02,2.366512823e+00,8.134679516e-01,2.041387588e+00,1.010578082e+01,-9.971983963e-02,1.000000000e-02,0,none
2.044055401e+00,2.132862075e+00,7.327359128e+00,9.700662328e-01,6.233824898e+00,9.236719549e+00,-2.810357814e-01,9.836860462e-01,-1.515831594e+00,1.867600026e-01,2.621734244e+00,2.430320659e+00,9.773882460e+00,4.020956052e+01,-4.610541477e-01,3.600000000e-01,3,sensor_stuck
2.804470055e+00,2.328552197e+00,8.016768551e+00,9.703079383e-01,7.280254969e+00,1.009462850e+01,-4.090842700e-01,1.023037630e+00,-1.924880264e+00,2.995027607e-01,2.893736860e+00,2.698311387e+00,1.450116356e+01,6.137582543e+01,-5.474423038e-01,4.600000000e-01,3,sensor_stuck
4.072631786e+00,2.610104838e+00,9.004025292e+00,9.699464400e-01,9.055543093e+00,1.133146236e+01,-7.868746021e-01,1.203421425e+00,-2.720337308e+00,5.030085352e-01,4.293816733e+00,3.396419942e+00,2.546637170e+01,9.382362194e+01,-6.628513266e-01,6.100000000e-01,3,sensor_stuck
6.532062965e+00,3.082453283e+00,1.064681189e+01,9.697507140e-01,1.231446228e+01,1.330057617e+01,-1.864631117e+00,1.711836408e+00,-4.757713570e+00,7.367297681e-01,6.272150680e+00,6.486614380e+00,5.857659790e+01,1.824112739e+02,-8.223527299e-01,8.600000000e-01,3,sensor_stuck
-5.022854278e-02,9.593436450e-01,5.009291665e-01,-7.037641804e-02,2.776642043e+00,9.934046468e-01,2.611601296e-01,1.050946580e+00,-2.872939869e-01,-1.662085711e-01,3.028778932e+00,1.253080371e+00,2.095556464e+00,1.027984517e+01,-2.496263745e-01,3.000000000e-02,0,none
5.513881631e-02,9.254388707e-01,2.404242959e-01,-1.251411630e-01,3.178162581e+00,6.561017020e-01,-1.922760902e-01,9.897715613e-01,2.996913137e-01,-8.336443730e-02,3.211402658e+00,7.374802880e-01,1.876095231e+00,1.388432680e+01,-8.033164278e-02,2.000000000e-02,0,none
-5.010812968e-01,1.077836879e+00,7.089635313e-01,5.182670816e-02,3.806858066e+00,1.808805923e+00,-6.768537121e-02,1.879090046e+00,-6.502405149e+00,9.688702298e-01,3.413164036e+00,8.136225212e+00,4.948375516e+00,1.495781080e+01,-2.074410256e-01,1.400000000e-01,4,sensor_dropout
-3.270375663e-01,1.179794301e+00,1.612564672e+00,2.062956470e-01,3.806858066e+00,2.848875051e+00,-7.268117653e-01,1.913309248e+00,-6.620604321e+00,9.707880991e-01,4.088962865e+00,8.337568356e+00,5.687875785e+00,2.294698004e+01,-4.133412590e-01,2.000000000e-01,4,sensor_dropout
-3.783825697e-02,1.402425362e+00,2.990736907e+00,3.744580047e-01,3.848875017e+00,4.279005292e+00,-1.698595735e+00,1.952359003e+00,-6.760472630e+00,9.723174780e-01,4.942089966e+00,8.543035849e+00,8.665161773e+00,3.596613231e+01,-6.189843004e-01,3.400000000e-01,4,sensor_dropout
8.702834216e-01,1.637045508e+00,4.376857250e+00,6.626206837e-01,4.913207209e+00,5.782003386e+00,-3.272423184e+00,1.808600738e+00,-6.236376233e+00,9.727498450e-01,5.830553124e+00,7.921215227e+00,1.741710135e+01,5.668258477e+01,-7.639009063e-01,5.800000000e-01,4,sensor_dropout
4.133797636e-02,1.053495608e+00,-5.952790204e-01,-4.846789057e-02,2.783156976e+00,1.235459049e+00,-7.792035942e-02,9.671613694e-01,-3.356378540e-01,1.170315137e-01,3.002585366e+00,8.320150216e-01,2.053034521e+00,9.559999514e+00,-7.864455276e-02,1.000000000e-02,0,none
-1.409711793e-02,1.049916375e+00,-1.214583190e+00,2.773173341e-01,2.823027731e+00,1.859708391e+00,1.483504259e-01,9.708167519e-01,1.766968119e-01,5.544683475e-02,2.125264174e+00,7.341010618e-01,2.067016137e+00,1.171663521e+01,-1.464337393e-01,1.000000000e-02,0,none
-1.404486791e-01,1.007603735e+00,1.079007094e+00,-8.705674435e-02,2.881607926e+00,2.122018812e+00,-3.643634052e-02,1.021205652e+00,-4.105030903e-01,-1.193235647e-01,3.469672183e+00,1.017053340e+00,2.079179710e+00,1.326397253e+01,1.399012880e-02,1.000000000e-02,5,actuator_loss_of_effectiveness
-7.874965699e-02,9.541916572e-01,5.198136762e-01,-8.420719102e-02,2.881607926e+00,1.733314973e+00,-9.602669424e-02,1.059630074e+00,-3.189755893e-01,-1.967455902e-01,3.469672183e+00,9.926377562e-01,2.048720247e+00,1.326397253e+01,4.280338685e-02,1.000000000e-02,5,actuator_loss_of_effectiveness
-2.637743061e-02,9.730935715e-01,-1.197063818e-01,-1.186425007e-01,2.881607926e+00,1.403369947e+00,-2.363439330e-01,1.005846531e+00,-4.825608314e-01,-1.852613318e-01,2.779121932e+00,1.069409673e+00,2.015192567e+00,9.768557394e+00,1.060449198e-01,1.000000000e-02,5,actuator_loss_of_effectiveness
-1.261333399e-01,9.321606251e-01,-8.771697263e-01,5.263599182e-02,2.752767728e+00,1.505388019e+00,-3.654887709e-01,1.005625316e+00,-4.906113591e-01,-1.635964002e-01,2.779121932e+00,1.084779816e+00,2.029697368e+00,9.768557394e+00,4.055369291e-02,1.000000000e-02,5,actuator_loss_of_effectiveness
-1.134280963e-01,8.976560900e-01,8.912262307e-02,9.344981886e-02,2.403674149e+00,2.039295727e+00,-2.141158384e-01,1.031282745e+00,4.874344846e-02,-1.734295091e-03,3.851388338e+00,1.259547429e+00,1.928042082e+00,1.594372295e+01,-4.405273886e-02,1.000000000e-02,0,none
7.622958997e-02,9.356651565e-01,-3.635132005e-01,4.412460861e-02,3.556762884e+00,8.816018773e-01,-1.657192302e-01,9.965690216e-01,2.011783696e-01,8.705571434e-03,3.009737254e+00,8.940154049e-01,1.901892913e+00,1.385257098e+01,-5.336306308e-02,1.000000000e-02,0,none
5.793679221e-01,1.287124731e+00,3.053004957e+00,5.224011252e-01,3.537817753e+00,4.060979638e+00,1.763176512e+00,1.621466137e+00,4.249675266e+00,6.440469428e-01,5.974001541e+00,5.759981231e+00,7.730301107e+00,3.950203986e+01,5.393162542e-01,3.000000000e-01,6,actuator_stuck
9.492228841e-01,1.526064517e+00,4.052022469e+00,5.930921866e-01,6.980458192e+00,5.280839471e+00,2.296284430e+00,1.989651487e+00,5.661760910e+00,7.118877658e-01,7.465851361e+00,7.522776274e+00,1.246153222e+01,7.214210662e+01,6.327684368e-01,4.000000000e-01,6,actuator_stuck
1.646192814e+00,1.750515537e+00,4.992076897e+00,6.809159245e-01,6.980458192e+00,6.364881915e+00,3.280573012e+00,2.416597758e+00,7.409266143e+00,8.041707400e-01,8.991200705e+00,9.642337319e+00,2.237635944e+01,9.514312278e+01,7.256410239e-01,5.500000000e-01,6,actuator_stuck
3.121197230e+00,2.195030971e+00,6.666468552e+00,7.623438177e-01,8.081798230e+00,8.813115095e+00,5.335656728e+00,3.011106393e+00,9.764173083e+00,8.477748580e-01,1.307152076e+01,1.255965810e+01,5.209602754e+01,2.361801176e+02,8.202438777e-01,8.000000000e-01,6,actuator_stuck
7.472334275e-02,9.902667921e-01,-6.706017608e-01,8.346582421e-02,2.978319962e+00,1.066394900e+00,-6.466377562e-03,1.002638627e+00,-1.209797101e-01,1.011277018e-01,2.813411162e+00,1.487011370e+00,1.991537929e+00,1.048031341e+01,3.918881322e-02,1.000000000e-02,0,none
-2.773855942e-02,9.455827565e-01,-6.527068109e-02,-2.056506178e-01,2.694115305e+00,8.585531750e-01,7.326347653e-02,9.402261915e-01,-3.227654934e-01,4.391454384e-02,3.046827375e+00,8.483001573e-01,1.784289005e+00,1.011433355e+01,-3.529377287e-02,1.000000000e-02,0,none
2.601896185e-01,1.135918785e+00,9.711507599e-01,7.891168413e-02,2.781321413e+00,1.823915846e+00,4.043273860e-01,1.095722819e+00,1.522884459e+00,1.010896949e-01,3.506558834e+00,2.120691241e+00,2.722099255e+00,1.467204297e+01,4.812521247e-02,3.000000000e-02,7,actuator_runaway
3.108717119e-01,1.077852225e+00,7.927333542e-01,4.950029890e-02,2.781321413e+00,1.585060638e+00,5.992491100e-01,1.147860730e+00,1.719451111e+00,1.568761344e-01,3.506558834e+00,2.605097385e+00,2.935090390e+00,1.467204297e+01,4.157265284e-02,4.000000000e-02,7,actuator_runaway
4.803025769e-01,1.049778354e+00,7.074786103e-01,1.596669834e-01,2.781321413e+00,1.466654544e+00,8.886778893e-01,1.237044172e+00,2.272467004e+00,2.682965736e-01,3.967110599e+00,3.414607628e+00,3.652751834e+00,1.583221195e+01,3.188120529e-02,7.000000000e-02,7,actuator_runaway
8.572330126e-01,1.081103914e+00,1.065751524e+00,1.682130411e-01,3.791376523e+00,1.902999983e+00,1.364107454e+00,1.253978644e+00,2.352506091e+00,2.767959729e-01,3.967110599e+00,3.585026227e+00,5.336885695e+00,1.771394490e+01,4.849634492e-02,1.900000000e-01,7,actuator_runaway
3.846093245e-02,9.625974490e-01,6.060357124e-01,2.617291538e-02,2.869238299e+00,1.200330580e+00,1.067458362e-01,9.129200468e-01,-2.495288168e-01,-8.052002184e-02,2.907499090e+00,1.094478305e+00,1.772890778e+00,8.603743302e+00,-2.290469189e-01,0.000000000e+00,0,none
8.155147896e-02,8.770485884e-01,-4.222973180e-01,-1.329124794e-01,2.663304388e+00,9.209348487e-01,3.265084645e-01,9.603063615e-01,9.311266678e-01,2.580814214e-02,3.266866840e+00,1.681365532e+00,1.804660956e+00,1.644286022e+01,-1.775266589e-01,1.000000000e-02,0,none
-1.284053194e-01,1.007337318e+00,1.596045713e-01,1.234145150e-01,2.225244010e+00,1.034025345e+00,2.150902174e-01,1.059101379e+00,-6.084505804e-01,1.048935244e-01,2.458142044e+00,1.147415766e+00,2.199175931e+00,6.128221462e+00,-2.756463879e-02,0.000000000e+00,0,none
-8.689664258e-02,1.033768028e+00,2.236387559e-01,1.473670255e-01,2.225244010e+00,1.212512655e+00,1.260387306e-01,1.041697934e+00,-4.269068211e-01,7.096155384e-02,2.185920530e+00,1.419040070e+00,2.177247709e+00,6.128221462e+00,-5.638466157e-02,0.000000000e+00,0,none
-9.725152501e-02,1.004854190e+00,3.761644731e-01,1.894121152e-01,2.225244010e+00,1.167986661e+00,1.015289100e-01,9.943880823e-01,-7.456647844e-01,2.079439963e-01,2.297570515e+00,1.465411836e+00,2.018305580e+00,6.128221462e+00,-1.050223062e-01,0.000000000e+00,0,none
-3.605112448e-02,1.008716269e+00,3.574720648e-01,1.510516818e-01,2.224578692e+00,1.035909147e+00,2.861410125e-03,9.688841794e-01,2.014059095e-01,7.035547888e-02,2.672310000e+00,1.081589677e+00,1.957552936e+00,1.033977394e+01,-1.711560650e-01,1.000000000e-02,0,none
2.202023415e-02,1.024996412e+00,2.455731417e-01,-7.481264987e-02,2.728996306e+00,1.371005230e+00,-7.542588579e-02,1.035225099e+00,1.288744739e-01,2.321927253e-02,2.844178486e+00,1.181436141e+00,2.128482604e+00,8.704071274e+00,1.387134828e-01,0.000000000e+00,0,none
-1.476209735e-02,9.766371966e-01,-4.213823697e-02,7.294521049e-02,2.245075807e+00,9.031860726e-01,-2.454794501e-01,1.024256585e+00,-6.356644848e-02,-2.807188670e-02,2.415523038e+00,8.640217875e-01,2.063399845e+00,8.687226829e+00,1.959130397e-01,0.000000000e+00,0,none
2.285672387e+00,1.524353538e+00,3.916413078e+00,4.998616024e-01,5.856137675e+00,5.300715796e+00,-4.018230454e+00,1.207638583e+00,1.175580279e+00,3.852486565e-02,6.217045654e+00,1.760073437e+00,2.515251890e+01,6.234872912e+01,2.307919094e-01,9.400000000e-01,1,sensor_bias
2.659472803e+00,1.393488239e+00,3.393661426e+00,4.627234162e-01,5.856137675e+00,4.553303587e+00,-3.879377523e+00,1.171316396e+00,7.652424798e-01,3.513694653e-02,6.217045654e+00,1.388139054e+00,2.543615712e+01,6.234872912e+01,1.340592836e-01,9.400000000e-01,1,sensor_bias
3.007881920e+00,1.248694695e+00,2.543770940e+00,3.581770446e-01,5.856137675e+00,3.482231144e+00,-3.756552409e+00,1.136386449e+00,4.710677255e-01,4.154244212e-02,6.164674758e+00,1.063560298e+00,2.600965224e+01,6.234872912e+01,4.800612320e-02,9.500000000e-01,1,sensor_bias
3.543123637e+00,1.046374956e+00,1.233494296e+00,9.169483650e-02,5.856137675e+00,2.139242136e+00,-3.782356532e+00,1.104922366e+00,-1.156785726e-01,3.557079939e-02,6.554244447e+00,1.128843281e+00,2.917570003e+01,6.234872912e+01,4.791328639e-02,9.900000000e-01,1,sensor_bias
8.790291536e-02,9.895948328e-01,-1.629122992e-01,-3.267795575e-03,3.178822030e+00,1.187315359e+00,-4.203334916e-02,1.090619238e+00,2.900984273e-01,5.788007954e-02,2.481456723e+00,8.936592498e-01,2.178241981e+00,1.267291600e+01,1.365632109e-01,1.000000000e-02,0,none
-2.021571090e-01,1.136778124e+00,2.578781324e-01,9.639234300e-02,2.888394492e+00,1.508253208e+00,-6.119077463e-02,1.018110495e+00,-1.303796439e-01,-4.691365171e-02,2.552105181e+00,1.008463106e+00,2.373425292e+00,9.619020730e+00,-1.844033081e-02,1.000000000e-02,0,none
-1.874280442e-01,9.900618764e-01,-9.251026399e-01,1.394882517e-01,2.594520425e+00,1.585813918e+00,8.021668569e-01,1.033661684e+00,1.152856750e+00,1.801432598e-02,3.032667632e+00,1.858640270e+00,2.727279935e+00,9.247818471e+00,-8.007397765e-03,1.000000000e-02,2,sensor_drift
-2.757698746e-01,1.020961826e+00,-1.317020347e+00,2.139095940e-01,2.715789916e+00,1.809308846e+00,8.712528634e-01,9.951932690e-01,9.665002285e-01,3.965218986e-02,3.032667632e+00,1.787978901e+00,2.867903269e+00,9.267795251e+00,-9.591585301e-03,2.000000000e-02,2,sensor_drift
-3.766041636e-01,1.053808506e+00,-1.124901564e+00,1.622539926e-01,2.715789916e+00,1.690502652e+00,1.089715432e+00,9.899800527e-01,1.014719256e+00,5.805151540e-02,3.477386879e+00,1.426739790e+00,3.419883292e+00,1.463976895e+01,3.804656201e-02,3.000000000e-02,2,sensor_drift
-7.845483040e-01,1.068927178e+00,-1.602901033e+00,1.989812253e-01,3.309462381e+00,2.285414269e+00,1.398000102e+00,1.046001863e+00,1.508620678e+00,2.131176802e-01,5.255132204e+00,2.093511044e+00,4.806645534e+00,2.956364742e+01,-5.709180114e-02,1.100000000e-01,2,sensor_drift
2.644799418e-02,9.474530885e-01,2.034848087e-01,-4.619663514e-03,2.717161563e+00,7.971287557e-01,-5.044617774e-03,9.535322637e-01,3.738534231e-01,-1.758270536e-03,2.774718927e+00,1.267366826e+00,1.807616077e+00,9.038812622e+00,6.301509581e-03,0.000000000e+00,0,none
-1.193835853e-01,1.012122915e+00,3.468560346e-01,2.826681205e-02,2.999215311e+00,8.861189171e-01,-1.416276585e-01,9.475160550e-01,-4.521696300e-01,-1.095175223e-01,2.417852633e+00,1.136984000e+00,1.956490304e+00,9.008049923e+00,-9.945779250e-02,0.000000000e+00,0,none
-6.908620345e-01,1.235310988e+00,-2.808983929e+00,3.956703237e-01,4.149898208e+00,3.803823766e+00,2.367526986e+00,1.313353925e+00,4.511535851e+00,9.718895002e-01,4.882798607e+00,5.734938518e+00,9.333366148e+00,3.956528674e+01,-6.745185118e-01,3.700000000e-01,3,sensor_stuck
-9.394065779e-01,1.262059001e+00,-2.935710690e+00,4.377343076e-01,4.149898208e+00,4.073891046e+00,2.820228612e+00,1.419181127e+00,4.895771448e+00,9.718835952e-01,5.422197030e+00,6.206702893e+00,1.244304213e+01,4.346192906e+01,-6.824195706e-01,4.700000000e-01,3,sensor_stuck
