seed,log10_rate_proxy,log10_mean_field_t,rate_trend_per_1000s,saturation_duty,field_variability,log10_max_dipole,log10_inertia_scale,log10_elapsed_s,label_log10_gain_ratio
1012,-1.518210029e+00,-4.428841406e+00,1.941524692e-01,0.000000000e+00,1.439499701e-02,-6.596210220e-01,-1.458861865e+00,2.682145076e+00,5.714285714e-01
1012,-1.462949090e+00,-4.440303770e+00,2.180043786e+00,0.000000000e+00,1.610074194e-02,-6.596210220e-01,-1.458861865e+00,2.708420900e+00,5.714285714e-01
1012,-1.461378464e+00,-4.453045021e+00,-1.860980547e+00,0.000000000e+00,1.779387729e-02,-6.596210220e-01,-1.458861865e+00,2.733197265e+00,5.714285714e-01
1012,-1.464265134e+00,-4.467049245e+00,2.815236282e+00,0.000000000e+00,1.945691213e-02,-6.596210220e-01,-1.458861865e+00,2.756636108e+00,5.714285714e-01
1012,-1.439911242e+00,-4.482284341e+00,-2.024038752e+00,0.000000000e+00,2.106399295e-02,-6.596210220e-01,-1.458861865e+00,2.778874472e+00,5.714285714e-01
1012,-1.450097946e+00,-4.498694644e+00,2.189629366e+00,0.000000000e+00,2.257796970e-02,-6.596210220e-01,-1.458861865e+00,2.800029359e+00,5.714285714e-01
1012,-1.446923564e+00,-4.516191066e+00,-8.202737590e-01,0.000000000e+00,2.394671832e-02,-6.596210220e-01,-1.458861865e+00,2.820201459e+00,5.714285714e-01
1012,-1.435915422e+00,-4.534638207e+00,8.382513455e-01,0.000000000e+00,2.509881175e-02,-6.596210220e-01,-1.458861865e+00,2.839478047e+00,5.714285714e-01
1012,-1.434525434e+00,-4.553838095e+00,-1.974418306e-01,0.000000000e+00,2.593898451e-02,-6.596210220e-01,-1.458861865e+00,2.857935265e+00,5.714285714e-01
1012,-1.430828210e+00,-4.573510773e+00,2.041406444e-01,0.000000000e+00,2.634451114e-02,-6.596210220e-01,-1.458861865e+00,2.875639937e+00,5.714285714e-01
1012,-1.430765964e+00,-4.593273182e+00,-1.121640101e-01,0.000000000e+00,2.616473686e-02,-6.596210220e-01,-1.458861865e+00,2.892651034e+00,5.714285714e-01
1012,-1.433799824e+00,-4.612620033e+00,-2.075343570e-01,0.000000000e+00,2.522751175e-02,-6.596210220e-01,-1.458861865e+00,2.909020854e+00,5.714285714e-01
1012,-1.444429107e+00,-4.630913673e+00,-4.917361056e-01,0.000000000e+00,2.335763496e-02,-6.596210220e-01,-1.458861865e+00,2.924795996e+00,5.714285714e-01
1012,-1.463186784e+00,-4.647393738e+00,-7.946671248e-01,0.000000000e+00,2.041211384e-02,-6.596210220e-01,-1.458861865e+00,2.940018155e+00,5.714285714e-01
1012,-1.493077200e+00,-4.661219286e+00,-1.124109781e+00,0.000000000e+00,1.633284325e-02,-6.596210220e-01,-1.458861865e+00,2.954724791e+00,5.714285714e-01
1012,-1.528392712e+00,-4.671552163e+00,-1.341172185e+00,0.000000000e+00,1.120979319e-02,-6.596210220e-01,-1.458861865e+00,2.968949681e+00,5.714285714e-01
1012,-1.578752225e+00,-4.677676785e+00,-2.553747869e+00,0.000000000e+00,5.373114981e-03,-6.596210220e-01,-1.458861865e+00,2.982723388e+00,5.714285714e-01
1012,-1.687412232e+00,-4.679130266e+00,-4.278469964e+00,0.000000000e+00,2.089886508e-03,-6.596210220e-01,-1.458861865e+00,2.996073654e+00,5.714285714e-01
1012,-1.806597491e+00,-4.675799855e+00,-1.823158680e+00,0.000000000e+00,7.719272218e-03,-6.596210220e-01,-1.458861865e+00,3.009025742e+00,5.714285714e-01
1012,-1.819659001e+00,-4.667948228e+00,-3.317771413e+00,0.000000000e+00,1.332983624e-02,-6.596210220e-01,-1.458861865e+00,3.021602716e+00,5.714285714e-01
1012,-2.054445941e+00,-4.656155540e+00,-1.910398106e+01,0.000000000e+00,1.805192700e-02,-6.596210220e-01,-1.458861865e+00,3.033825694e+00,5.714285714e-01
1012,-2.223811725e+00,-4.641203142e+00,6.843466581e+00,0.000000000e+00,2.167167420e-02,-6.596210220e-01,-1.458861865e+00,3.045714059e+00,5.714285714e-01
1012,-2.046447618e+00,-4.623943133e+00,4.029823702e+00,0.000000000e+00,2.416701063e-02,-6.596210220e-01,-1.458861865e+00,3.057285644e+00,5.714285714e-01
1012,-2.106546822e+00,-4.605191486e+00,-3.961140374e+00,0.000000000e+00,2.563770747e-02,-6.596210220e-01,-1.458861865e+00,3.068556895e+00,5.714285714e-01
1012,-2.060369368e+00,-4.585661834e+00,8.104237821e+00,0.000000000e+00,2.624525179e-02,-6.596210220e-01,-1.458861865e+00,3.079543007e+00,5.714285714e-01
1012,-1.818326870e+00,-4.565937983e+00,3.620736583e+00,0.000000000e+00,2.616681933e-02,-6.596210220e-01,-1.458861865e+00,3.090258053e+00,5.714285714e-01
1012,-1.817956834e+00,-4.546473788e+00,-5.383450259e-01,0.000000000e+00,2.556725637e-02,-6.596210220e-01,-1.458861865e+00,3.100715087e+00,5.714285714e-01
1012,-1.819622140e+00,-4.527608035e+00,7.215381242e-01,0.000000000e+00,2.458616604e-02,-6.596210220e-01,-1.458861865e+00,3.110926242e+00,5.714285714e-01
1012,-1.786990796e+00,-4.509585009e+00,8.723105461e-01,0.000000000e+00,2.333482950e-02,-6.596210220e-01,-1.458861865e+00,3.120902818e+00,5.714285714e-01
1012,-1.779428644e+00,-4.492575210e+00,-4.183338086e-01,0.000000000e+00,2.189831493e-02,-6.596210220e-01,-1.458861865e+00,3.130655349e+00,5.714285714e-01
1012,-1.810902507e+00,-4.476693578e+00,-9.720481667e-01,0.000000000e+00,2.033966572e-02,-6.596210220e-01,-1.458861865e+00,3.140193679e+00,5.714285714e-01
1012,-1.815317272e+00,-4.462014364e+00,2.769337082e-01,0.000000000e+00,1.870444027e-02,-6.596210220e-01,-1.458861865e+00,3.149527014e+00,5.714285714e-01
1013,-8.719732359e-01,-4.544902314e+00,-5.583141169e-01,1.500000000e-01,2.534260979e-02,-5.550988184e-01,-8.265523592e-01,1.785329835e+00,8.571428571e-01
1013,-8.838224148e-01,-4.526110297e+00,-3.596168324e-01,2.000000000e-01,2.460846433e-02,-5.550988184e-01,-8.265523592e-01,1.959041392e+00,8.571428571e-01
1013,-8.972205354e-01,-4.508000059e+00,-6.594515332e-01,2.000000000e-01,2.353927090e-02,-5.550988184e-01,-8.265523592e-01,2.082785370e+00,8.571428571e-01
1013,-8.927963778e-01,-4.490785937e+00,9.450194376e-01,2.500000000e-01,2.223315004e-02,-5.550988184e-01,-8.265523592e-01,2.178976947e+00,8.571428571e-01
1013,-9.216898093e-01,-4.474617374e+00,-9.250410108e-01,2.666666667e-01,2.076475121e-02,-5.550988184e-01,-8.265523592e-01,2.257678575e+00,8.571428571e-01
1013,-8.954161066e-01,-4.459595118e+00,1.425583743e+00,2.833333333e-01,1.918927161e-02,-5.550988184e-01,-8.265523592e-01,2.324282455e+00,8.571428571e-01
1013,-9.034139139e-01,-4.445784318e+00,-7.727537226e-01,3.333333333e-01,1.754655957e-02,-5.550988184e-01,-8.265523592e-01,2.382017043e+00,8.571428571e-01
1013,-9.091154628e-01,-4.433224694e+00,6.715626730e-01,3.000000000e-01,1.586472969e-02,-5.550988184e-01,-8.265523592e-01,2.432969291e+00,8.571428571e-01
1013,-8.797279051e-01,-4.421938238e+00,4.769714737e-01,4.166666667e-01,1.416311621e-02,-5.550988184e-01,-8.265523592e-01,2.478566496e+00,8.571428571e-01
1013,-9.047547040e-01,-4.411934939e+00,-6.058897338e-01,4.500000000e-01,1.245458366e-02,-5.550988184e-01,-8.265523592e-01,2.519827994e+00,8.571428571e-01
1013,-8.996483712e-01,-4.403216985e+00,5.135535784e-01,4.500000000e-01,1.074729181e-02,-5.550988184e-01,-8.265523592e-01,2.557507202e+00,8.571428571e-01
1013,-8.777024191e-01,-4.395781826e+00,4.001627763e-02,6.166666667e-01,9.046034895e-03,-5.550988184e-01,-8.265523592e-01,2.592176757e+00,8.571428571e-01
1013,-8.900275252e-01,-4.389624378e+00,-2.440664109e-01,6.166666667e-01,7.353284504e-03,-5.550988184e-01,-8.265523592e-01,2.624282096e+00,8.571428571e-01
1013,-9.040186238e-01,-4.384738601e+00,1.899935682e-01,5.166666667e-01,5.670112535e-03,-5.550988184e-01,-8.265523592e-01,2.654176542e+00,8.571428571e-01
1013,-9.161584382e-01,-4.381118617e+00,-3.695765236e-01,6.000000000e-01,3.997453279e-03,-5.550988184e-01,-8.265523592e-01,2.682145076e+00,8.571428571e-01
1013,-9.148420516e-01,-4.378759474e+00,-6.907365985e-01,6.166666667e-01,2.340354585e-03,-5.550988184e-01,-8.265523592e-01,2.708420900e+00,8.571428571e-01
1013,-9.231456255e-01,-4.377657662e+00,-8.331676577e-01,6.000000000e-01,7.633298347e-04,-5.550988184e-01,-8.265523592e-01,2.733197265e+00,8.571428571e-01
1013,-9.269977433e-01,-4.377811413e+00,-1.044049905e+00,5.166666667e-01,1.124799595e-03,-5.550988184e-01,-8.265523592e-01,2.756636108e+00,8.571428571e-01
1013,-9.458000047e-01,-4.379220839e+00,-8.078160584e-01,4.333333333e-01,2.743588167e-03,-5.550988184e-01,-8.265523592e-01,2.778874472e+00,8.571428571e-01
1013,-9.595147741e-01,-4.381887910e+00,-8.959511610e-01,3.833333333e-01,4.405016396e-03,-5.550988184e-01,-8.265523592e-01,2.800029359e+00,8.571428571e-01
1013,-9.738691606e-01,-4.385816277e+00,-1.016836931e+00,2.166666667e-01,6.079397114e-03,-5.550988184e-01,-8.265523592e-01,2.820201459e+00,8.571428571e-01
1013,-9.843312014e-01,-4.391010920e+00,-5.679396186e-01,1.333333333e-01,7.763611838e-03,-5.550988184e-01,-8.265523592e-01,2.839478047e+00,8.571428571e-01
1013,-1.016642815e+00,-4.397477575e+00,-8.061218892e-01,5.000000000e-02,9.456858620e-03,-5.550988184e-01,-8.265523592e-01,2.857935265e+00,8.571428571e-01
1013,-1.025130793e+00,-4.405221891e+00,-4.658536871e-01,0.000000000e+00,1.115779819e-02,-5.550988184e-01,-8.265523592e-01,2.875639937e+00,8.571428571e-01
1013,-1.047189885e+00,-4.414248212e+00,-6.981004854e-01,0.000000000e+00,1.286346384e-02,-5.550988184e-01,-8.265523592e-01,2.892651034e+00,8.571428571e-01
1013,-1.067308441e+00,-4.424557869e+00,-5.620010683e-01,0.000000000e+00,1.456833686e-02,-5.550988184e-01,-8.265523592e-01,2.909020854e+00,8.571428571e-01
1013,-1.081591936e+00,-4.436146793e+00,-8.725551027e-01,0.000000000e+00,1.626325099e-02,-5.550988184e-01,-8.265523592e-01,2.924795996e+00,8.571428571e-01
1013,-1.113826901e+00,-4.449002217e+00,-7.559280717e-01,0.000000000e+00,1.793397114e-02,-5.550988184e-01,-8.265523592e-01,2.940018155e+00,8.571428571e-01
1013,-1.121891552e+00,-4.463098165e+00,-6.153320730e-01,0.000000000e+00,1.955932158e-02,-5.550988184e-01,-8.265523592e-01,2.954724791e+00,8.571428571e-01
1013,-1.156258245e+00,-4.478389327e+00,-8.741100561e-01,0.000000000e+00,2.110874892e-02,-5.550988184e-01,-8.265523592e-01,2.968949681e+00,8.571428571e-01
1013,-1.180347983e+00,-4.494802858e+00,-7.875365916e-01,0.000000000e+00,2.253923743e-02,-5.550988184e-01,-8.265523592e-01,2.982723388e+00,8.571428571e-01
1013,-1.198065216e+00,-4.512227616e+00,-1.551616989e+00,0.000000000e+00,2.379159327e-02,-5.550988184e-01,-8.265523592e-01,2.996073654e+00,8.571428571e-01
1013,-1.212536859e+00,-4.530500440e+00,4.668601781e-01,0.000000000e+00,2.478634510e-02,-5.550988184e-01,-8.265523592e-01,3.009025742e+00,8.571428571e-01
1013,-1.245402324e+00,-4.549389406e+00,-2.029154034e+00,0.000000000e+00,2.541996905e-02,-5.550988184e-01,-8.265523592e-01,3.021602716e+00,8.571428571e-01
1013,-1.260067979e+00,-4.568574820e+00,3.347991883e-01,0.000000000e+00,2.556294753e-02,-5.550988184e-01,-8.265523592e-01,3.033825694e+00,8.571428571e-01
1013,-1.248574124e+00,-4.587630273e+00,1.219047699e-01,0.000000000e+00,2.506235467e-02,-5.550988184e-01,-8.265523592e-01,3.045714059e+00,8.571428571e-01
1013,-1.272797996e+00,-4.606008576e+00,2.652618347e-01,0.000000000e+00,2.375298913e-02,-5.550988184e-01,-8.265523592e-01,3.057285644e+00,8.571428571e-01
1013,-1.263184947e+00,-4.623040679e+00,-2.044354686e-01,0.000000000e+00,2.148167564e-02,-5.550988184e-01,-8.265523592e-01,3.068556895e+00,8.571428571e-01
1013,-1.260665597e+00,-4.637958475e+00,-1.187916223e-01,0.000000000e+00,1.814751871e-02,-5.550988184e-01,-8.265523592e-01,3.079543007e+00,8.571428571e-01
1013,-1.246399134e+00,-4.649951909e+00,1.109254215e+00,0.000000000e+00,1.375516071e-02,-5.550988184e-01,-8.265523592e-01,3.090258053e+00,8.571428571e-01
1013,-1.234803170e+00,-4.658263367e+00,-1.852747904e-01,0.000000000e+00,8.474693505e-03,-5.550988184e-01,-8.265523592e-01,3.100715087e+00,8.571428571e-01
1013,-1.232684030e+00,-4.662306408e+00,4.383214558e-02,0.000000000e+00,2.855344313e-03,-5.550988184e-01,-8.265523592e-01,3.110926242e+00,8.571428571e-01
1013,-1.232206001e+00,-4.661777197e+00,-2.321172555e-02,0.000000000e+00,4.090907080e-03,-5.550988184e-01,-8.265523592e-01,3.120902818e+00,8.571428571e-01
1013,-1.235952951e+00,-4.656718790e+00,-6.103356222e-01,0.000000000e+00,9.740676703e-03,-5.550988184e-01,-8.265523592e-01,3.130655349e+00,8.571428571e-01
1013,-1.240327033e+00,-4.647511753e+00,6.275695756e-02,0.000000000e+00,1.483286435e-02,-5.550988184e-01,-8.265523592e-01,3.140193679e+00,8.571428571e-01
1013,-1.260942685e+00,-4.634795147e+00,-1.863545017e+00,0.000000000e+00,1.897707365e-02,-5.550988184e-01,-8.265523592e-01,3.149527014e+00,8.571428571e-01
1013,-1.303876418e+00,-4.619349663e+00,-2.802576933e-01,0.000000000e+00,2.204925218e-02,-5.550988184e-01,-8.265523592e-01,3.158663981e+00,8.571428571e-01
1013,-1.310240704e+00,-4.601982533e+00,-2.985389412e+00,0.000000000e+00,2.407550784e-02,-5.550988184e-01,-8.265523592e-01,3.167612673e+00,8.571428571e-01
1013,-1.349117660e+00,-4.583441708e+00,9.240116790e-01,0.000000000e+00,2.517388431e-02,-5.550988184e-01,-8.265523592e-01,3.176380692e+00,8.571428571e-01
1013,-1.386310629e+00,-4.564367745e+00,-3.836934076e+00,0.000000000e+00,2.550354076e-02,-5.550988184e-01,-8.265523592e-01,3.184975191e+00,8.571428571e-01
1013,-1.487609705e+00,-4.545277856e+00,-1.463910972e+00,0.000000000e+00,2.522836232e-02,-5.550988184e-01,-8.265523592e-01,3.193402903e+00,8.571428571e-01
1013,-1.511673080e+00,-4.526571047e+00,-1.734734551e+00,0.000000000e+00,2.449622860e-02,-5.550988184e-01,-8.265523592e-01,3.201670180e+00,8.571428571e-01
1013,-1.590791454e+00,-4.508543980e+00,-2.181738898e+00,0.000000000e+00,2.343037525e-02,-5.550988184e-01,-8.265523592e-01,3.209783015e+00,8.571428571e-01
1013,-1.556004765e+00,-4.491410264e+00,3.901304376e+00,0.000000000e+00,2.212822496e-02,-5.550988184e-01,-8.265523592e-01,3.217747073e+00,8.571428571e-01
1013,-1.619528520e+00,-4.475319047e+00,-7.979420265e+00,0.000000000e+00,2.066396888e-02,-5.550988184e-01,-8.265523592e-01,3.225567713e+00,8.571428571e-01
1013,-1.629702003e+00,-4.460371060e+00,6.937043486e+00,0.000000000e+00,1.909252158e-02,-5.550988184e-01,-8.265523592e-01,3.233250010e+00,8.571428571e-01
1013,-1.642049769e+00,-4.446631599e+00,-2.545121529e+00,0.000000000e+00,1.745357043e-02,-5.550988184e-01,-8.265523592e-01,3.240798771e+00,8.571428571e-01
1013,-1.642077376e+00,-4.434140622e+00,1.630488915e+00,0.000000000e+00,1.577514975e-02,-5.550988184e-01,-8.265523592e-01,3.248218561e+00,8.571428571e-01
1013,-1.609517864e+00,-4.422920397e+00,8.425916967e-01,0.000000000e+00,1.407656530e-02,-5.550988184e-01,-8.265523592e-01,3.255513713e+00,8.571428571e-01
1013,-1.572247541e+00,-4.412981200e+00,1.090350002e+00,0.000000000e+00,1.237068554e-02,-5.550988184e-01,-8.265523592e-01,3.262688344e+00,8.571428571e-01
1013,-1.555876695e+00,-4.404325497e+00,2.400674807e-01,0.000000000e+00,1.066569433e-02,-5.550988184e-01,-8.265523592e-01,3.269746373e+00,8.571428571e-01
1013,-1.477569331e+00,-4.396950995e+00,3.975409041e+00,0.000000000e+00,8.966423319e-03,-5.550988184e-01,-8.265523592e-01,3.276691529e+00,8.571428571e-01
1013,-1.493406000e+00,-4.390852836e+00,-3.989433309e+00,0.000000000e+00,7.275393370e-03,-5.550988184e-01,-8.265523592e-01,3.283527365e+00,8.571428571e-01
1013,-1.481097274e+00,-4.386025178e+00,4.064397688e+00,0.000000000e+00,5.593745494e-03,-5.550988184e-01,-8.265523592e-01,3.290257269e+00,8.571428571e-01
1013,-1.473022043e+00,-4.382462304e+00,-1.208402769e+00,0.000000000e+00,3.922548642e-03,-5.550988184e-01,-8.265523592e-01,3.296884476e+00,8.571428571e-01
1013,-1.473929740e+00,-4.380159389e+00,7.947778719e-01,0.000000000e+00,2.267399541e-03,-5.550988184e-01,-8.265523592e-01,3.303412071e+00,8.571428571e-01
1013,-1.472603496e+00,-4.379113006e+00,-9.775318615e-01,0.000000000e+00,7.039677668e-04,-5.550988184e-01,-8.265523592e-01,3.309843005e+00,8.571428571e-01
1013,-1.462620989e+00,-4.379321428e+00,2.404893590e+00,0.000000000e+00,1.191715167e-03,-5.550988184e-01,-8.265523592e-01,3.316180099e+00,8.571428571e-01
1013,-1.427255993e+00,-4.380784756e+00,-1.754677113e+00,0.000000000e+00,2.813831147e-03,-5.550988184e-01,-8.265523592e-01,3.322426052e+00,8.571428571e-01
1013,-1.480773791e+00,-4.383504894e+00,-7.895156856e-01,0.000000000e+00,4.474620369e-03,-5.550988184e-01,-8.265523592e-01,3.328583450e+00,8.571428571e-01
1013,-1.472575285e+00,-4.387485354e+00,7.571022504e-01,0.000000000e+00,6.147749184e-03,-5.550988184e-01,-8.265523592e-01,3.334654767e+00,8.571428571e-01
1013,-1.487204765e+00,-4.392730893e+00,-7.476013156e-01,0.000000000e+00,7.830259354e-03,-5.550988184e-01,-8.265523592e-01,3.340642378e+00,8.571428571e-01
1013,-1.488235882e+00,-4.399246922e+00,2.012841045e-01,0.000000000e+00,9.521254913e-03,-5.550988184e-01,-8.265523592e-01,3.346548559e+00,8.571428571e-01
1013,-1.488357229e+00,-4.407038634e+00,-6.481689043e-01,0.000000000e+00,1.121922207e-02,-5.550988184e-01,-8.265523592e-01,3.352375495e+00,8.571428571e-01
1013,-1.520599519e+00,-4.416109752e+00,-6.795547221e-01,0.000000000e+00,1.292095708e-02,-5.550988184e-01,-8.265523592e-01,3.358125285e+00,8.571428571e-01
1013,-1.531955601e+00,-4.426460779e+00,-4.482357925e-01,0.000000000e+00,1.462063467e-02,-5.550988184e-01,-8.265523592e-01,3.363799945e+00,8.571428571e-01
1013,-1.555116246e+00,-4.438086553e+00,-5.766123864e-01,0.000000000e+00,1.630869767e-02,-5.550988184e-01,-8.265523592e-01,3.369401414e+00,8.571428571e-01
1013,-1.562489791e+00,-4.450972883e+00,-6.355062922e-01,0.000000000e+00,1.797041715e-02,-5.550988184e-01,-8.265523592e-01,3.374931554e+00,8.571428571e-01
1013,-1.593122680e+00,-4.465091953e+00,-1.271902169e+00,0.000000000e+00,1.958400124e-02,-5.550988184e-01,-8.265523592e-01,3.380392160e+00,8.571428571e-01
1013,-1.625754132e+00,-4.480396093e+00,-4.637423516e-01,0.000000000e+00,2.111814261e-02,-5.550988184e-01,-8.265523592e-01,3.385784959e+00,8.571428571e-01
1013,-1.627135918e+00,-4.496809480e+00,4.403328721e-02,0.000000000e+00,2.252893177e-02,-5.550988184e-01,-8.265523592e-01,3.391111614e+00,8.571428571e-01
1013,-1.639503584e+00,-4.514217279e+00,-2.019401587e+00,0.000000000e+00,2.375616950e-02,-5.550988184e-01,-8.265523592e-01,3.396373728e+00,8.571428571e-01
1013,-1.755455697e+00,-4.532451862e+00,-4.259644740e+00,0.000000000e+00,2.471935482e-02,-5.550988184e-01,-8.265523592e-01,3.401572846e+00,8.571428571e-01
1013,-1.801431035e+00,-4.551276112e+00,1.266787394e+00,0.000000000e+00,2.531410013e-02,-5.550988184e-01,-8.265523592e-01,3.406710459e+00,8.571428571e-01
1013,-1.739889139e+00,-4.570364664e+00,1.430503069e+00,0.000000000e+00,2.541053716e-02,-5.550988184e-01,-8.265523592e-01,3.411788005e+00,8.571428571e-01
1013,-1.748141395e+00,-4.589285540e+00,-1.859672670e+00,0.000000000e+00,2.485645203e-02,-5.550988184e-01,-8.265523592e-01,3.416806872e+00,8.571428571e-01
1013,-1.835552985e+00,-4.607487149e+00,-2.250236464e+00,0.000000000e+00,2.348915080e-02,-5.550988184e-01,-8.265523592e-01,3.421768401e+00,8.571428571e-01
1013,-1.846729931e+00,-4.624298833e+00,1.484696960e+00,0.000000000e+00,2.116049898e-02,-5.550988184e-01,-8.265523592e-01,3.426673888e+00,8.571428571e-01
1013,-1.767378689e+00,-4.638955693e+00,2.426869325e+00,0.000000000e+00,1.777749850e-02,-5.550988184e-01,-8.265523592e-01,3.431524584e+00,8.571428571e-01
1013,-1.730016286e+00,-4.650657568e+00,3.051067145e-01,0.000000000e+00,1.335493142e-02,-5.550988184e-01,-8.265523592e-01,3.436321700e+00,8.571428571e-01
1013,-1.752717161e+00,-4.658664074e+00,-1.711996353e+00,0.000000000e+00,8.074484273e-03,-5.550988184e-01,-8.265523592e-01,3.441066407e+00,8.571428571e-01
1013,-1.771655195e+00,-4.662411746e+00,1.233294813e+00,0.000000000e+00,2.543224664e-03,-5.550988184e-01,-8.265523592e-01,3.445759836e+00,8.571428571e-01
1013,-1.699118561e+00,-4.661621360e+00,1.994932253e+00,0.000000000e+00,4.377159709e-03,-5.550988184e-01,-8.265523592e-01,3.450403086e+00,8.571428571e-01
1013,-1.677763438e+00,-4.656356820e+00,2.713253669e-01,0.000000000e+00,9.966130160e-03,-5.550988184e-01,-8.265523592e-01,3.454997217e+00,8.571428571e-01
1013,-1.677191809e+00,-4.647011350e+00,-1.533370404e-01,0.000000000e+00,1.496712366e-02,-5.550988184e-01,-8.265523592e-01,3.459543258e+00,8.571428571e-01
1013,-1.687554903e+00,-4.634226869e+00,-6.342231233e-01,0.000000000e+00,1.902048154e-02,-5.550988184e-01,-8.265523592e-01,3.464042205e+00,8.571428571e-01
1013,-1.716947295e+00,-4.618778555e+00,-1.398324280e+00,0.000000000e+00,2.201293260e-02,-5.550988184e-01,-8.265523592e-01,3.468495025e+00,8.571428571e-01
1013,-1.752916318e+00,-4.601462935e+00,-4.571327222e-01,0.000000000e+00,2.397548063e-02,-5.550988184e-01,-8.265523592e-01,3.472902652e+00,8.571428571e-01
1013,-1.740494937e+00,-4.583015377e+00,8.141001683e-01,0.000000000e+00,2.502686481e-02,-5.550988184e-01,-8.265523592e-01,3.477265995e+00,8.571428571e-01
1013,-1.735487024e+00,-4.564064418e+00,-9.912486112e-01,0.000000000e+00,2.532441236e-02,-5.550988184e-01,-8.265523592e-01,3.481585936e+00,8.571428571e-01
1013,-1.805923477e+00,-4.545117109e+00,-4.846905292e+00,0.000000000e+00,2.502910678e-02,-5.550988184e-01,-8.265523592e-01,3.485863330e+00,8.571428571e-01
1013,-2.029889422e+00,-4.526564566e+00,-7.753187199e+00,0.000000000e+00,2.428581790e-02,-5.550988184e-01,-8.265523592e-01,3.490099005e+00,8.571428571e-01
1013,-2.141921176e+00,-4.508697701e+00,1.739634751e-01,0.000000000e+00,2.321514989e-02,-5.550988184e-01,-8.265523592e-01,3.494293769e+00,8.571428571e-01
1013,-2.091795885e+00,-4.491726156e+00,1.633074321e+00,0.000000000e+00,2.191243515e-02,-5.550988184e-01,-8.265523592e-01,3.498448403e+00,8.571428571e-01
1013,-2.106367906e+00,-4.475796487e+00,-3.349133044e+00,0.000000000e+00,2.045030419e-02,-5.550988184e-01,-8.265523592e-01,3.502563669e+00,8.571428571e-01
1013,-2.282162206e+00,-4.461007835e+00,-9.227414210e+00,0.000000000e+00,1.888255687e-02,-5.550988184e-01,-8.265523592e-01,3.506640306e+00,8.571428571e-01
1013,-2.665216119e+00,-4.447424612e+00,-1.108388295e+01,0.000000000e+00,1.724811191e-02,-5.550988184e-01,-8.265523592e-01,3.510679031e+00,8.571428571e-01
1013,-2.637188679e+00,-4.435086370e+00,1.382436495e+01,0.000000000e+00,1.557449075e-02,-5.550988184e-01,-8.265523592e-01,3.514680544e+00,8.571428571e-01
1013,-2.176103041e+00,-4.424015289e+00,1.038917665e+01,0.000000000e+00,1.388066934e-02,-5.550988184e-01,-8.265523592e-01,3.518645524e+00,8.571428571e-01
1013,-1.983706523e+00,-4.414221757e+00,3.711133790e+00,0.000000000e+00,1.217931517e-02,-5.550988184e-01,-8.265523592e-01,3.522574633e+00,8.571428571e-01
1013,-1.960898406e+00,-4.405708468e+00,-1.113918958e+00,0.000000000e+00,1.047850149e-02,-5.550988184e-01,-8.265523592e-01,3.526468512e+00,8.571428571e-01
1013,-2.049483040e+00,-4.398473421e+00,-4.298373817e+00,0.000000000e+00,8.783014941e-03,-5.550988184e-01,-8.265523592e-01,3.530327790e+00,8.571428571e-01
1013,-2.117571064e+00,-4.392512078e+00,6.772276239e-01,0.000000000e+00,7.095386140e-03,-5.550988184e-01,-8.265523592e-01,3.534153074e+00,8.571428571e-01
1013,-2.020657483e+00,-4.387818914e+00,4.527578950e+00,0.000000000e+00,5.416835377e-03,-5.550988184e-01,-8.265523592e-01,3.537944959e+00,8.571428571e-01
1013,-1.917744147e+00,-4.384388508e+00,1.748557336e+00,0.000000000e+00,3.748696749e-03,-5.550988184e-01,-8.265523592e-01,3.541704023e+00,8.571428571e-01
1013,-1.915897863e+00,-4.382216293e+00,-1.295193094e+00,0.000000000e+00,2.097993302e-03,-5.550988184e-01,-8.265523592e-01,3.545430829e+00,8.571428571e-01
1013,-1.984051886e+00,-4.381299057e+00,-1.603419429e+00,0.000000000e+00,5.780432089e-04,-5.550988184e-01,-8.265523592e-01,3.549125927e+00,8.571428571e-01
1014,-8.743957839e-01,-4.609867630e+00,-4.802492832e-01,7.333333333e-01,2.178235221e-02,-7.754577949e-01,-1.202736636e+00,1.785329835e+00,0.000000000e+00
1014,-8.907041295e-01,-4.624969257e+00,-4.393536746e-01,5.166666667e-01,1.833473979e-02,-7.754577949e-01,-1.202736636e+00,1.959041392e+00,0.000000000e+00
1014,-9.049445724e-01,-4.637042885e+00,-3.975811771e-01,3.833333333e-01,1.378430735e-02,-7.754577949e-01,-1.202736636e+00,2.082785370e+00,0.000000000e+00
1014,-9.183246230e-01,-4.645301289e+00,-4.595579438e-01,2.333333333e-01,8.319264321e-03,-7.754577949e-01,-1.202736636e+00,2.178976947e+00,0.000000000e+00
1014,-9.324656234e-01,-4.649143732e+00,-5.146552651e-01,2.333333333e-01,2.590351884e-03,-7.754577949e-01,-1.202736636e+00,2.257678575e+00,0.000000000e+00
1014,-9.457979524e-01,-4.648274062e+00,-5.417494599e-01,1.833333333e-01,4.604758588e-03,-7.754577949e-01,-1.202736636e+00,2.324282455e+00,0.000000000e+00
1014,-9.651591179e-01,-4.642765332e+00,-6.813384811e-01,6.666666667e-02,1.039302429e-02,-7.754577949e-01,-1.202736636e+00,2.382017043e+00,0.000000000e+00
